ID	Name	Sex	Team	NOC	Sport	Age	Height	Weight	Event
90288	Mika Ozawa	F	Japan	JPN	Short Track Speed Skating	24	160	50	Short Track Speed Skating Women's 1,000 metres
90288	Mika Ozawa	F	Japan	JPN	Short Track Speed Skating	24	160	50	Short Track Speed Skating Women's 1,500 metres
90288	Mika Ozawa	F	Japan	JPN	Short Track Speed Skating	24	160	50	Short Track Speed Skating Women's 3,000 metres Relay
88298	Apolo Anton Ohno	M	United States	USA	Short Track Speed Skating	27	173	68	Short Track Speed Skating Men's 500 metres
88298	Apolo Anton Ohno	M	United States	USA	Short Track Speed Skating	27	173	68	Short Track Speed Skating Men's 1,000 metres
88298	Apolo Anton Ohno	M	United States	USA	Short Track Speed Skating	27	173	68	Short Track Speed Skating Men's 1,500 metres
88298	Apolo Anton Ohno	M	United States	USA	Short Track Speed Skating	27	173	68	Short Track Speed Skating Men's 5,000 metres Relay
87176	Kateina Novotn	F	Czech Republic	CZE	Short Track Speed Skating	25	161	57	Short Track Speed Skating Women's 500 metres
87176	Kateina Novotn	F	Czech Republic	CZE	Short Track Speed Skating	25	161	57	Short Track Speed Skating Women's 1,000 metres
87176	Kateina Novotn	F	Czech Republic	CZE	Short Track Speed Skating	25	161	57	Short Track Speed Skating Women's 1,500 metres
76799	Liesbeth Eveline Mau-Asam	F	Netherlands	NED	Short Track Speed Skating	27	172	59	Short Track Speed Skating Women's 500 metres
76799	Liesbeth Eveline Mau-Asam	F	Netherlands	NED	Short Track Speed Skating	27	172	59	Short Track Speed Skating Women's 1,000 metres
76799	Liesbeth Eveline Mau-Asam	F	Netherlands	NED	Short Track Speed Skating	27	172	59	Short Track Speed Skating Women's 3,000 metres Relay
76643	Jean-Charles Mattei	M	France	FRA	Short Track Speed Skating	27	178	76	Short Track Speed Skating Men's 1,500 metres
76643	Jean-Charles Mattei	M	France	FRA	Short Track Speed Skating	27	178	76	Short Track Speed Skating Men's 5,000 metres Relay
76250	Jeremy Masson	M	France	FRA	Short Track Speed Skating	22	174	73	Short Track Speed Skating Men's 5,000 metres Relay
74202	Valrie Maltais	F	Canada	CAN	Short Track Speed Skating	19	165	62	Short Track Speed Skating Women's 1,500 metres
74175	Jordan Malone	M	United States	USA	Short Track Speed Skating	25	168	62	Short Track Speed Skating Men's 500 metres
74175	Jordan Malone	M	United States	USA	Short Track Speed Skating	25	168	62	Short Track Speed Skating Men's 1,500 metres
74175	Jordan Malone	M	United States	USA	Short Track Speed Skating	25	168	62	Short Track Speed Skating Men's 5,000 metres Relay
74098	Patrycja Maliszewska	F	Poland	POL	Short Track Speed Skating	21	171	62	Short Track Speed Skating Women's 500 metres
74098	Patrycja Maliszewska	F	Poland	POL	Short Track Speed Skating	21	171	62	Short Track Speed Skating Women's 1,500 metres
73342	Cecilia Maffei	F	Italy	ITA	Short Track Speed Skating	25	166	60	Short Track Speed Skating Women's 500 metres
73342	Cecilia Maffei	F	Italy	ITA	Short Track Speed Skating	25	166	60	Short Track Speed Skating Women's 1,000 metres
73342	Cecilia Maffei	F	Italy	ITA	Short Track Speed Skating	25	166	60	Short Track Speed Skating Women's 1,500 metres
73342	Cecilia Maffei	F	Italy	ITA	Short Track Speed Skating	25	166	60	Short Track Speed Skating Women's 3,000 metres Relay
72895	Benjamin Michael Baptiste Mac	M	France	FRA	Short Track Speed Skating	20	183	78	Short Track Speed Skating Men's 1,500 metres
72895	Benjamin Michael Baptiste Mac	M	France	FRA	Short Track Speed Skating	20	183	78	Short Track Speed Skating Men's 5,000 metres Relay
72759	Ma Yunfeng	M	China	CHN	Short Track Speed Skating	26	168	63	Short Track Speed Skating Men's 500 metres
72759	Ma Yunfeng	M	China	CHN	Short Track Speed Skating	26	168	63	Short Track Speed Skating Men's 1,000 metres
72759	Ma Yunfeng	M	China	CHN	Short Track Speed Skating	26	168	63	Short Track Speed Skating Men's 5,000 metres Relay
70657	Liu Xianwei	M	China	CHN	Short Track Speed Skating	22	175	69	Short Track Speed Skating Men's 1,500 metres
70657	Liu Xianwei	M	China	CHN	Short Track Speed Skating	22	175	69	Short Track Speed Skating Men's 5,000 metres Relay
70255	Sarah Diane T. Lindsay	F	Great Britain	GBR	Short Track Speed Skating	29	172	60	Short Track Speed Skating Women's 500 metres
69624	Liang Wenhao	M	China	CHN	Short Track Speed Skating	17	170	65	Short Track Speed Skating Men's 500 metres
69624	Liang Wenhao	M	China	CHN	Short Track Speed Skating	17	170	65	Short Track Speed Skating Men's 1,000 metres
69624	Liang Wenhao	M	China	CHN	Short Track Speed Skating	17	170	65	Short Track Speed Skating Men's 1,500 metres
68002	Lee Jeong-Su	M	South Korea	KOR	Short Track Speed Skating	20	173	60	Short Track Speed Skating Men's 1,000 metres
68002	Lee Jeong-Su	M	South Korea	KOR	Short Track Speed Skating	20	173	60	Short Track Speed Skating Men's 1,500 metres
68002	Lee Jeong-Su	M	South Korea	KOR	Short Track Speed Skating	20	173	60	Short Track Speed Skating Men's 5,000 metres Relay
67926	Lee Ho-Seok	M	South Korea	KOR	Short Track Speed Skating	23	168	60	Short Track Speed Skating Men's 500 metres
67926	Lee Ho-Seok	M	South Korea	KOR	Short Track Speed Skating	23	168	60	Short Track Speed Skating Men's 1,000 metres
67926	Lee Ho-Seok	M	South Korea	KOR	Short Track Speed Skating	23	168	60	Short Track Speed Skating Men's 1,500 metres
67926	Lee Ho-Seok	M	South Korea	KOR	Short Track Speed Skating	23	168	60	Short Track Speed Skating Men's 5,000 metres Relay
67853	Lee Eun-Byeol	F	South Korea	KOR	Short Track Speed Skating	18	154	46	Short Track Speed Skating Women's 500 metres
67853	Lee Eun-Byeol	F	South Korea	KOR	Short Track Speed Skating	18	154	46	Short Track Speed Skating Women's 1,500 metres
67853	Lee Eun-Byeol	F	South Korea	KOR	Short Track Speed Skating	18	154	46	Short Track Speed Skating Women's 3,000 metres Relay
64123	Katalin Kristo	F	Romania	ROU	Short Track Speed Skating	26	160	54	Short Track Speed Skating Women's 1,500 metres
61530	Viktor Knoch	M	Hungary	HUN	Short Track Speed Skating	20	180	80	Short Track Speed Skating Men's 500 metres
61530	Viktor Knoch	M	Hungary	HUN	Short Track Speed Skating	20	180	80	Short Track Speed Skating Men's 1,000 metres
61530	Viktor Knoch	M	Hungary	HUN	Short Track Speed Skating	20	180	80	Short Track Speed Skating Men's 1,500 metres
61464	Sjinkie Knegt	M	Netherlands	NED	Short Track Speed Skating	20	172	70	Short Track Speed Skating Men's 500 metres
61464	Sjinkie Knegt	M	Netherlands	NED	Short Track Speed Skating	20	172	70	Short Track Speed Skating Men's 1,000 metres
61464	Sjinkie Knegt	M	Netherlands	NED	Short Track Speed Skating	20	172	70	Short Track Speed Skating Men's 1,500 metres
61112	Aika Klein	F	Germany	GER	Short Track Speed Skating	27	169	63	Short Track Speed Skating Women's 500 metres
61112	Aika Klein	F	Germany	GER	Short Track Speed Skating	27	169	63	Short Track Speed Skating Women's 1,000 metres
61112	Aika Klein	F	Germany	GER	Short Track Speed Skating	27	169	63	Short Track Speed Skating Women's 1,500 metres
60228	Kim Seong-Il	M	South Korea	KOR	Short Track Speed Skating	19	174	60	Short Track Speed Skating Men's 5,000 metres Relay
60148	Kim Min-Jeong	F	South Korea	KOR	Short Track Speed Skating	24	160	48	Short Track Speed Skating Women's 3,000 metres Relay
58946	Andrea Keszler	F	Hungary	HUN	Short Track Speed Skating	20	173	63	Short Track Speed Skating Women's 3,000 metres Relay
58878	Niels Kerstholt	M	Netherlands	NED	Short Track Speed Skating	26	180	76	Short Track Speed Skating Men's 500 metres
58878	Niels Kerstholt	M	Netherlands	NED	Short Track Speed Skating	26	180	76	Short Track Speed Skating Men's 1,500 metres
54967	Jo Hae-Ri	F	South Korea	KOR	Short Track Speed Skating	23	167	53	Short Track Speed Skating Women's 500 metres
54967	Jo Hae-Ri	F	South Korea	KOR	Short Track Speed Skating	23	167	53	Short Track Speed Skating Women's 1,000 metres
54967	Jo Hae-Ri	F	South Korea	KOR	Short Track Speed Skating	23	167	53	Short Track Speed Skating Women's 1,500 metres
54967	Jo Hae-Ri	F	South Korea	KOR	Short Track Speed Skating	23	167	53	Short Track Speed Skating Women's 3,000 metres Relay
54102	Olivier Jean	M	Canada	CAN	Short Track Speed Skating	25	188	83	Short Track Speed Skating Men's 500 metres
54102	Olivier Jean	M	Canada	CAN	Short Track Speed Skating	25	188	83	Short Track Speed Skating Men's 1,500 metres
54102	Olivier Jean	M	Canada	CAN	Short Track Speed Skating	25	188	83	Short Track Speed Skating Men's 5,000 metres Relay
54087	Travis Jayner	M	United States	USA	Short Track Speed Skating	27	185	75	Short Track Speed Skating Men's 1,000 metres
54087	Travis Jayner	M	United States	USA	Short Track Speed Skating	27	185	75	Short Track Speed Skating Men's 5,000 metres Relay
54070	Jakub Jaworski	M	Poland	POL	Short Track Speed Skating	23	178	69	Short Track Speed Skating Men's 1,500 metres
52919	Thomas David B. "Tom" Iveson	M	Great Britain	GBR	Short Track Speed Skating	26	174	73	Short Track Speed Skating Men's 1,000 metres
52919	Thomas David B. "Tom" Iveson	M	Great Britain	GBR	Short Track Speed Skating	26	174	73	Short Track Speed Skating Men's 5,000 metres Relay
52666	Ayuko Ito	F	Japan	JPN	Short Track Speed Skating	23	160	54	Short Track Speed Skating Women's 1,000 metres
52666	Ayuko Ito	F	Japan	JPN	Short Track Speed Skating	23	160	54	Short Track Speed Skating Women's 3,000 metres Relay
51272	Erika Huszr	F	Hungary	HUN	Short Track Speed Skating	26	165	59	Short Track Speed Skating Women's 500 metres
51272	Erika Huszr	F	Hungary	HUN	Short Track Speed Skating	26	165	59	Short Track Speed Skating Women's 1,000 metres
51272	Erika Huszr	F	Hungary	HUN	Short Track Speed Skating	26	165	59	Short Track Speed Skating Women's 1,500 metres
51272	Erika Huszr	F	Hungary	HUN	Short Track Speed Skating	26	165	59	Short Track Speed Skating Women's 3,000 metres Relay
48321	Tyson Heung	M	Germany	GER	Short Track Speed Skating	30	180	79	Short Track Speed Skating Men's 500 metres
48321	Tyson Heung	M	Germany	GER	Short Track Speed Skating	30	180	79	Short Track Speed Skating Men's 1,000 metres
48321	Tyson Heung	M	Germany	GER	Short Track Speed Skating	30	180	79	Short Track Speed Skating Men's 1,500 metres
48321	Tyson Heung	M	Germany	GER	Short Track Speed Skating	30	180	79	Short Track Speed Skating Men's 5,000 metres Relay
48182	Paul Herrmann	M	Germany	GER	Short Track Speed Skating	24	173	67	Short Track Speed Skating Men's 1,000 metres
48182	Paul Herrmann	M	Germany	GER	Short Track Speed Skating	24	173	67	Short Track Speed Skating Men's 1,500 metres
48182	Paul Herrmann	M	Germany	GER	Short Track Speed Skating	24	173	67	Short Track Speed Skating Men's 5,000 metres Relay
47205	Bernadett Heidum	F	Hungary	HUN	Short Track Speed Skating	21	169	60	Short Track Speed Skating Women's 1,000 metres
47205	Bernadett Heidum	F	Hungary	HUN	Short Track Speed Skating	21	169	60	Short Track Speed Skating Women's 1,500 metres
47205	Bernadett Heidum	F	Hungary	HUN	Short Track Speed Skating	21	169	60	Short Track Speed Skating Women's 3,000 metres Relay
46795	Lachlan Hay	M	Australia	AUS	Short Track Speed Skating	23	178	71	Short Track Speed Skating Men's 1,000 metres
45499	Han Yue Shuang	F	Hong Kong	HKG	Short Track Speed Skating	27	175	54	Short Track Speed Skating Women's 500 metres
45499	Han Yue Shuang	F	Hong Kong	HKG	Short Track Speed Skating	27	175	54	Short Track Speed Skating Women's 1,000 metres
45499	Han Yue Shuang	F	Hong Kong	HKG	Short Track Speed Skating	27	175	54	Short Track Speed Skating Women's 1,500 metres
45450	Han Jialiang	M	China	CHN	Short Track Speed Skating	22	183	78	Short Track Speed Skating Men's 500 metres
45450	Han Jialiang	M	China	CHN	Short Track Speed Skating	22	183	78	Short Track Speed Skating Men's 1,000 metres
45450	Han Jialiang	M	China	CHN	Short Track Speed Skating	22	183	78	Short Track Speed Skating Men's 5,000 metres Relay
45243	Franois Hamelin	M	Canada	CAN	Short Track Speed Skating	23	175	73	Short Track Speed Skating Men's 1,000 metres
45243	Franois Hamelin	M	Canada	CAN	Short Track Speed Skating	23	175	73	Short Track Speed Skating Men's 5,000 metres Relay
45242	Charles Hamelin	M	Canada	CAN	Short Track Speed Skating	25	175	71	Short Track Speed Skating Men's 500 metres
45242	Charles Hamelin	M	Canada	CAN	Short Track Speed Skating	25	175	71	Short Track Speed Skating Men's 1,000 metres
45242	Charles Hamelin	M	Canada	CAN	Short Track Speed Skating	25	175	71	Short Track Speed Skating Men's 1,500 metres
45242	Charles Hamelin	M	Canada	CAN	Short Track Speed Skating	25	175	71	Short Track Speed Skating Men's 5,000 metres Relay
44387	Pieter Gysel	M	Belgium	BEL	Short Track Speed Skating	29	180	73	Short Track Speed Skating Men's 500 metres
44387	Pieter Gysel	M	Belgium	BEL	Short Track Speed Skating	29	180	73	Short Track Speed Skating Men's 1,000 metres
44387	Pieter Gysel	M	Belgium	BEL	Short Track Speed Skating	29	180	73	Short Track Speed Skating Men's 1,500 metres
44318	Gwak Yun-Gi	M	South Korea	KOR	Short Track Speed Skating	20	164	57	Short Track Speed Skating Men's 500 metres
44318	Gwak Yun-Gi	M	South Korea	KOR	Short Track Speed Skating	20	164	57	Short Track Speed Skating Men's 5,000 metres Relay
42704	Jessica Gregg	F	Canada	CAN	Short Track Speed Skating	21	174	62	Short Track Speed Skating Women's 500 metres
42704	Jessica Gregg	F	Canada	CAN	Short Track Speed Skating	21	174	62	Short Track Speed Skating Women's 1,000 metres
42704	Jessica Gregg	F	Canada	CAN	Short Track Speed Skating	21	174	62	Short Track Speed Skating Women's 3,000 metres Relay
39633	Marina Aleksandrova Georgieva-Nikolova	F	Bulgaria	BUL	Short Track Speed Skating	29	160	54	Short Track Speed Skating Women's 500 metres
39633	Marina Aleksandrova Georgieva-Nikolova	F	Bulgaria	BUL	Short Track Speed Skating	29	160	54	Short Track Speed Skating Women's 1,500 metres
39353	Lana Gehring	F	United States	USA	Short Track Speed Skating	19	175	61	Short Track Speed Skating Women's 3,000 metres Relay
37501	Takahiro Fujimoto	M	Japan	JPN	Short Track Speed Skating	24	170	63	Short Track Speed Skating Men's 500 metres
37501	Takahiro Fujimoto	M	Japan	JPN	Short Track Speed Skating	24	170	63	Short Track Speed Skating Men's 1,000 metres
37501	Takahiro Fujimoto	M	Japan	JPN	Short Track Speed Skating	24	170	63	Short Track Speed Skating Men's 1,500 metres
36154	Arianna Fontana	F	Italy	ITA	Short Track Speed Skating	19	164	63	Short Track Speed Skating Women's 500 metres
36154	Arianna Fontana	F	Italy	ITA	Short Track Speed Skating	19	164	63	Short Track Speed Skating Women's 1,000 metres
36154	Arianna Fontana	F	Italy	ITA	Short Track Speed Skating	19	164	63	Short Track Speed Skating Women's 1,500 metres
36154	Arianna Fontana	F	Italy	ITA	Short Track Speed Skating	19	164	63	Short Track Speed Skating Women's 3,000 metres Relay
34247	Thibault Fauconnet	M	France	FRA	Short Track Speed Skating	24	173	70	Short Track Speed Skating Men's 500 metres
34247	Thibault Fauconnet	M	France	FRA	Short Track Speed Skating	24	173	70	Short Track Speed Skating Men's 1,000 metres
34247	Thibault Fauconnet	M	France	FRA	Short Track Speed Skating	24	173	70	Short Track Speed Skating Men's 5,000 metres Relay
32245	Jonathan Paul "Jon" Eley	M	Great Britain	GBR	Short Track Speed Skating	25	186	75	Short Track Speed Skating Men's 500 metres
32245	Jonathan Paul "Jon" Eley	M	Great Britain	GBR	Short Track Speed Skating	25	186	75	Short Track Speed Skating Men's 1,000 metres
32245	Jonathan Paul "Jon" Eley	M	Great Britain	GBR	Short Track Speed Skating	25	186	75	Short Track Speed Skating Men's 5,000 metres Relay
30384	Alyson "Aly" Dudek	F	United States	USA	Short Track Speed Skating	19	168	58	Short Track Speed Skating Women's 500 metres
30384	Alyson "Aly" Dudek	F	United States	USA	Short Track Speed Skating	19	168	58	Short Track Speed Skating Women's 3,000 metres Relay
29674	Anthony James Douglas	M	Great Britain	GBR	Short Track Speed Skating	24	183	75	Short Track Speed Skating Men's 1,500 metres
29674	Anthony James Douglas	M	Great Britain	GBR	Short Track Speed Skating	24	183	75	Short Track Speed Skating Men's 5,000 metres Relay
27745	Kimberly Derrick	F	United States	USA	Short Track Speed Skating	24	165	56	Short Track Speed Skating Women's 1,000 metres
27745	Kimberly Derrick	F	United States	USA	Short Track Speed Skating	24	165	56	Short Track Speed Skating Women's 1,500 metres
27745	Kimberly Derrick	F	United States	USA	Short Track Speed Skating	24	165	56	Short Track Speed Skating Women's 3,000 metres Relay
25350	Rzsa Darzs	F	Hungary	HUN	Short Track Speed Skating	22	180	65	Short Track Speed Skating Women's 1,500 metres
25350	Rzsa Darzs	F	Hungary	HUN	Short Track Speed Skating	22	180	65	Short Track Speed Skating Women's 3,000 metres Relay
25349	Pter Darzs	M	Hungary	HUN	Short Track Speed Skating	24	186	80	Short Track Speed Skating Men's 500 metres
25349	Pter Darzs	M	Hungary	HUN	Short Track Speed Skating	24	186	80	Short Track Speed Skating Men's 1,500 metres
22656	Yuri Confortola	M	Italy	ITA	Short Track Speed Skating	23	169	69	Short Track Speed Skating Men's 500 metres
22656	Yuri Confortola	M	Italy	ITA	Short Track Speed Skating	23	169	69	Short Track Speed Skating Men's 1,000 metres
22656	Yuri Confortola	M	Italy	ITA	Short Track Speed Skating	23	169	69	Short Track Speed Skating Men's 1,500 metres
22656	Yuri Confortola	M	Italy	ITA	Short Track Speed Skating	23	169	69	Short Track Speed Skating Men's 5,000 metres Relay
21311	Elise Christie	F	Great Britain	GBR	Short Track Speed Skating	19	160	54	Short Track Speed Skating Women's 500 metres
21311	Elise Christie	F	Great Britain	GBR	Short Track Speed Skating	19	160	54	Short Track Speed Skating Women's 1,000 metres
21311	Elise Christie	F	Great Britain	GBR	Short Track Speed Skating	19	160	54	Short Track Speed Skating Women's 1,500 metres
20933	Simon Cho	M	United States	USA	Short Track Speed Skating	18	183	68	Short Track Speed Skating Men's 500 metres
20933	Simon Cho	M	United States	USA	Short Track Speed Skating	18	183	68	Short Track Speed Skating Men's 5,000 metres Relay
19975	Maxime Chataignier	M	France	FRA	Short Track Speed Skating	21	165	65	Short Track Speed Skating Men's 1,000 metres
19975	Maxime Chataignier	M	France	FRA	Short Track Speed Skating	21	165	65	Short Track Speed Skating Men's 1,500 metres
19975	Maxime Chataignier	M	France	FRA	Short Track Speed Skating	21	165	65	Short Track Speed Skating Men's 5,000 metres Relay
19311	John Robert "J. R." Celski	M	United States	USA	Short Track Speed Skating	19	173	63	Short Track Speed Skating Men's 1,000 metres
19311	John Robert "J. R." Celski	M	United States	USA	Short Track Speed Skating	19	173	63	Short Track Speed Skating Men's 1,500 metres
19311	John Robert "J. R." Celski	M	United States	USA	Short Track Speed Skating	19	173	63	Short Track Speed Skating Men's 5,000 metres Relay
17113	Paula Bzura	F	Poland	POL	Short Track Speed Skating	19	167	61	Short Track Speed Skating Women's 1,000 metres
17113	Paula Bzura	F	Poland	POL	Short Track Speed Skating	19	167	61	Short Track Speed Skating Women's 1,500 metres
14197	Stphanie Bouvier	F	France	FRA	Short Track Speed Skating	28	163	58	Short Track Speed Skating Women's 500 metres
14197	Stphanie Bouvier	F	France	FRA	Short Track Speed Skating	28	163	58	Short Track Speed Skating Women's 1,000 metres
14197	Stphanie Bouvier	F	France	FRA	Short Track Speed Skating	28	163	58	Short Track Speed Skating Women's 1,500 metres
13586	Tatyana Aleksandrovna Borodulina	F	Australia	AUS	Short Track Speed Skating	25	160	52	Short Track Speed Skating Women's 500 metres
13586	Tatyana Aleksandrovna Borodulina	F	Australia	AUS	Short Track Speed Skating	25	160	52	Short Track Speed Skating Women's 1,000 metres
13586	Tatyana Aleksandrovna Borodulina	F	Australia	AUS	Short Track Speed Skating	25	160	52	Short Track Speed Skating Women's 1,500 metres
9825	Olga Vladimirovna Belyakova	F	Russia	RUS	Short Track Speed Skating	21	175	60	Short Track Speed Skating Women's 1,500 metres
9514	Aydar Bolatovich Bekzhanov	M	Kazakhstan	KAZ	Short Track Speed Skating	16	174	70	Short Track Speed Skating Men's 500 metres
9514	Aydar Bolatovich Bekzhanov	M	Kazakhstan	KAZ	Short Track Speed Skating	16	174	70	Short Track Speed Skating Men's 1,000 metres
9030	Nicolas Bean	M	Italy	ITA	Short Track Speed Skating	22	170	63	Short Track Speed Skating Men's 500 metres
9030	Nicolas Bean	M	Italy	ITA	Short Track Speed Skating	22	170	63	Short Track Speed Skating Men's 1,000 metres
9030	Nicolas Bean	M	Italy	ITA	Short Track Speed Skating	22	170	63	Short Track Speed Skating Men's 1,500 metres
9030	Nicolas Bean	M	Italy	ITA	Short Track Speed Skating	22	170	63	Short Track Speed Skating Men's 5,000 metres Relay
8847	Allison Baver	F	United States	USA	Short Track Speed Skating	29	160	57	Short Track Speed Skating Women's 1,000 metres
8847	Allison Baver	F	United States	USA	Short Track Speed Skating	29	160	57	Short Track Speed Skating Women's 1,500 metres
8847	Allison Baver	F	United States	USA	Short Track Speed Skating	29	160	57	Short Track Speed Skating Women's 3,000 metres Relay
8514	Guillaume Bastille	M	Canada	CAN	Short Track Speed Skating	24	176	70	Short Track Speed Skating Men's 1,500 metres
8514	Guillaume Bastille	M	Canada	CAN	Short Track Speed Skating	24	176	70	Short Track Speed Skating Men's 5,000 metres Relay
133963	Costanza Zanoletti	F	Italy	ITA	Skeleton	29	173	59	Skeleton Women's Skeleton
133422	Yelena Vyacheslavovna Yudina	F	Russia	RUS	Skeleton	21	170	66	Skeleton Women's Skeleton
130546	Amy Joy Williams	F	Great Britain	GBR	Skeleton	27	173	60	Skeleton Women's Skeleton
123175	Katie Uhlaender	F	United States	USA	Skeleton	25	160	61	Skeleton Women's Skeleton
122128	Svetlana Valeryevna Trunova	F	Russia	RUS	Skeleton	26	167	60	Skeleton Women's Skeleton
121855	Aleksandr Vladimirovich Tretyakov	M	Russia	RUS	Skeleton	24	186	84	Skeleton Men's Skeleton
119542	Marion Thees-Trott	F	Germany	GER	Skeleton	25	168	58	Skeleton Women's Skeleton
118835	Shinsuke Tayama	M	Japan	JPN	Skeleton	27	177	78	Skeleton Men's Skeleton
117666	Kerstin Szymkowiak (Jrgens-)	F	Germany	GER	Skeleton	32	164	70	Skeleton Women's Skeleton
115330	Tionette Stoddard	F	New Zealand	NZL	Skeleton	35	165	62	Skeleton Women's Skeleton
115218	Sandro Stielicke	M	Germany	GER	Skeleton	23	190	88	Skeleton Men's Skeleton
109237	Patrick "Pat" Shannon	M	Ireland	IRL	Skeleton	32	178	78	Skeleton Men's Skeleton
108955	Ane etina	M	Slovenia	SLO	Skeleton	23	180	85	Skeleton Men's Skeleton
105339	Ben Sandford	M	New Zealand	NZL	Skeleton	30	197	92	Skeleton Men's Skeleton
104397	Grgory Saint-Genies	M	France	FRA	Skeleton	32	177	78	Skeleton Men's Skeleton
103279	Shelley-Marie Rudman	F	Great Britain	GBR	Skeleton	28	171	55	Skeleton Women's Skeleton
102358	Frank Rommel	M	Germany	GER	Skeleton	25	185	80	Skeleton Men's Skeleton
101294	Iain Roberts	M	New Zealand	NZL	Skeleton	30	178	76	Skeleton Men's Skeleton
94846	Noelle Pikus-Pace	F	United States	USA	Skeleton	27	178	73	Skeleton Women's Skeleton
93016	Adam Laird Pengilly	M	Great Britain	GBR	Skeleton	32	177	83	Skeleton Men's Skeleton
92652	Maya Pedersen (Bieri-)	F	Switzerland	SUI	Skeleton	37	163	54	Skeleton Women's Skeleton
90602	Jeffrey "Jeff" Pain	M	Canada	CAN	Skeleton	39	190	90	Skeleton Men's Skeleton
89891	Yves Pascal Oswald	M	Switzerland	SUI	Skeleton	30	185	85	Skeleton Men's Skeleton
81547	Jonathan Riley "Jon" Montgomery	M	Canada	CAN	Skeleton	30	175	75	Skeleton Men's Skeleton
80228	Ander Mirambell Vias	M	Spain	ESP	Skeleton	26	182	82	Skeleton Men's Skeleton
77089	Maria Marinela Mazilu	F	Romania	ROU	Skeleton	18	160	58	Skeleton Women's Skeleton
72264	Zach Lund	M	United States	USA	Skeleton	30	183	84	Skeleton Men's Skeleton
70029	Emma Lincoln-Smith	F	Australia	AUS	Skeleton	24	173	76	Skeleton Women's Skeleton
62987	Kazuhiro Koshi	M	Japan	JPN	Skeleton	45	173	76	Skeleton Men's Skeleton
58586	Michelle Kelly	F	Canada	CAN	Skeleton	35	164	64	Skeleton Women's Skeleton
54977	Jo In-Ho	M	South Korea	KOR	Skeleton	31	173	75	Skeleton Men's Skeleton
50695	Anja Huber (-Selbach)	F	Germany	GER	Skeleton	26	172	60	Skeleton Women's Skeleton
49403	Mellisa Hollingsworth-Richards	F	Canada	CAN	Skeleton	29	167	58	Skeleton Women's Skeleton
48967	Melissa Marie Hoar	F	Australia	AUS	Skeleton	27	172	61	Skeleton Women's Skeleton
44976	Mirsad "Michi" Halilovic	M	Germany	GER	Skeleton	26	169	65	Skeleton Men's Skeleton
43659	Matthias Guggenberger	M	Austria	AUT	Skeleton	25	180	80	Skeleton Men's Skeleton
42043	Amy Gough	F	Canada	CAN	Skeleton	32	164	64	Skeleton Women's Skeleton
30527	Tomass Dukurs	M	Latvia	LAT	Skeleton	28	186	86	Skeleton Men's Skeleton
30526	Martins Dukurs	M	Latvia	LAT	Skeleton	25	178	75	Skeleton Men's Skeleton
30061	Nicola Drocco	M	Italy	ITA	Skeleton	31	178	73	Skeleton Men's Skeleton
29703	Michael Douglas	M	Canada	CAN	Skeleton	38	172	78	Skeleton Men's Skeleton
26851	Anthony Deane	M	Australia	AUS	Skeleton	25	176	80	Skeleton Men's Skeleton
25053	John Daly	M	United States	USA	Skeleton	24	175	79	Skeleton Men's Skeleton
21388	Sergey Sergeyevich Chudinov	M	Russia	RUS	Skeleton	26	186	81	Skeleton Men's Skeleton
15330	Kristan Lee Bromley	M	Great Britain	GBR	Skeleton	37	178	78	Skeleton Men's Skeleton
11895	Desire Bjerke Andersen	F	Norway	NOR	Skeleton	38	172	61	Skeleton Women's Skeleton
10758	Eric A. Bernotas	M	United States	USA	Skeleton	38	180	82	Skeleton Men's Skeleton
135166	Tom Zmoray	M	Slovakia	SVK	Ski Jumping	20	187	68	Ski Jumping Men's Normal Hill, Individual
135166	Tom Zmoray	M	Slovakia	SVK	Ski Jumping	20	187	68	Ski Jumping Men's Large Hill, Individual
128676	Andreas Wank	M	Germany	GER	Ski Jumping	21	189	72	Ski Jumping Men's Large Hill, Individual
128676	Andreas Wank	M	Germany	GER	Ski Jumping	21	189	72	Ski Jumping Men's Large Hill, Team
123189	Michael Uhrmann	M	Germany	GER	Ski Jumping	31	181	64	Ski Jumping Men's Normal Hill, Individual
123189	Michael Uhrmann	M	Germany	GER	Ski Jumping	31	181	64	Ski Jumping Men's Large Hill, Individual
123189	Michael Uhrmann	M	Germany	GER	Ski Jumping	31	181	64	Ski Jumping Men's Large Hill, Team
120650	Shohei Tochimoto	M	Japan	JPN	Ski Jumping	20	174	58	Ski Jumping Men's Normal Hill, Individual
120650	Shohei Tochimoto	M	Japan	JPN	Ski Jumping	20	174	58	Ski Jumping Men's Large Hill, Individual
120650	Shohei Tochimoto	M	Japan	JPN	Ski Jumping	20	174	58	Ski Jumping Men's Large Hill, Team
118044	Taku Takeuchi	M	Japan	JPN	Ski Jumping	22	175	61	Ski Jumping Men's Normal Hill, Individual
118044	Taku Takeuchi	M	Japan	JPN	Ski Jumping	22	175	61	Ski Jumping Men's Large Hill, Individual
118044	Taku Takeuchi	M	Japan	JPN	Ski Jumping	22	175	61	Ski Jumping Men's Large Hill, Team
115287	Kamil Wiktor Stoch	M	Poland	POL	Ski Jumping	22	173	53	Ski Jumping Men's Normal Hill, Individual
115287	Kamil Wiktor Stoch	M	Poland	POL	Ski Jumping	22	173	53	Ski Jumping Men's Large Hill, Individual
